pV_FFA_P_inst;pV_DACH_P_inst;storage_ffa_E_max;storage_dach_E_max;Wind_P_el_n;CAPEX;one_minus_oa_times_oc
91640107.97277437;17812138.975447163;146422327921.5368;5987777110.284173;7848228.851176818;78484574.08339736;0.26350509273812395
19442960.8265706;18287896.242472466;177892719046.13574;16817766898.602806;9500711.619162546;47353640.164165385;0.27997501432347727
65525859.16095146;4260271.290531524;70587647793.42143;17512320848.768604;14083318.065139828;53939492.19293674;0.2193251281397801
93912073.85004085;18936691.852738637;26402349706.403194;23428181448.898376;3700339.272539077;73388694.52819943;0.3410888757778986
14455809.45254227;10574095.262201425;7463735631.620372;65120279174.13832;6481103.147832008;32121962.547511354;0.3454486341357621
68433694.35386144;18711961.648032095;19655289940.858227;527563936.46212983;8510636.774516108;60477019.72707286;0.26119822469734977
19527344.085009456;4502668.307501017;45949497132.11771;70334505341.47498;11970125.58836489;35565365.6793797;0.2772701786508094
78410106.06775561;18355493.51701102;154460460562.64297;22475348819.529503;11783360.342005832;78100779.73025246;0.2271325166598458
7152871.919503415;15641270.439174859;97904210592.66225;69273895643.68103;9095626.570894897;41099923.532756895;0.31102558877801123
97169201.26220699;1060582.3867116726;55067053449.31527;27760648058.500526;9876050.727228502;63967147.37410135;0.24275596397055377
10977641.854497697;12542092.16451757;130281545202.70879;48838110047.08399;8684768.486184955;38565423.91865062;0.3141487363975106
40023809.93007418;13026507.781479299;104234697710.85442;34882321967.27588;5669338.04137764;47925999.75694096;0.3220087225945777
33239635.682459738;11171699.742864268;81234825123.75406;813729959.1818364;3966278.960220101;35392290.69435414;0.37095962744327937
13676635.025234591;17835226.47554163;8634353456.93327;23014954079.36122;7958300.948069843;34318477.402285546;0.3086877168718726
9288421.569547433;2898487.6099887495;73319981408.96394;64805628567.55489;13497138.980880553;30739666.676414616;0.3107820297142725
77398185.73233981;12615668.04551753;34329779470.89768;66571474827.12249;1860722.5722157557;63863550.981888354;0.40733601846155465
65150839.85178661;5401852.606626215;37479862204.2987;41864024688.08125;4652098.715342116;49363009.00927621;0.3319605225468256
70839205.5210011;16302104.845890153;158596048366.24652;51358040540.60577;10041859.694962325;75197055.13971026;0.2450451581518831
83819952.83143908;1895652.2139950695;158934366626.59927;65648239565.63771;11194663.181067752;70149124.1011095;0.23412092406644047
77040720.69717242;18543387.33902272;95122077323.03282;51311658189.26508;6187666.100285178;74115676.30705589;0.29199166801944276
92159009.92676717;2364177.057645914;1690944738.4755764;21568789915.842922;11345836.498715835;60042666.035515435;0.2309459666462904
78295355.59783341;17584299.457976457;7092964818.846516;49769905193.79708;1344440.8677837558;65046848.34124982;0.42415058724852306
51734646.147634864;14409878.887632031;152262613720.61182;69796308815.56712;14187641.61275533;69070899.04654539;0.2199169302811701
47920472.605220474;987724.4185775698;51553717780.84;31384360586.98887;4912172.926042535;35855124.81840372;0.33973856847864814
62275147.450627424;9585884.325558925;144665010481.57626;9521816583.219095;2864801.0741122477;52231478.408658154;0.3806754730118903
71981391.15753561;13194331.297232129;63574847616.29022;68580948983.222855;6020722.061479116;66757636.20401747;0.297932878921616
21789967.43582319;7649180.14162469;13953422683.886284;42387099430.49771;2043351.0944521849;26738964.4726049;0.46217232698382293
4669964.021260773;686419.8381309839;178604966923.0225;46542105252.64316;16768508.239085466;31984462.475554936;0.3718794643291352
4134933.918015949;11065955.019745603;77692208415.27542;29229872396.345577;10098740.717422534;29083415.817161556;0.3271326686590962
55580091.613373905;12817841.817210127;168520865113.07446;71613857478.57666;3672637.5150888152;62671005.13852014;0.3581777527362908
71398718.76020466;6626099.296417262;99055472456.06824;26022970746.380623;4497380.864533718;54815877.62058765;0.33280369312388314
76888265.11078519;6910357.628360557;6718455904.366735;8174598101.013688;12117614.95305073;55951309.7961468;0.22814698693412494
71735886.39848608;2494564.8364099744;35985215571.18685;50392732577.07678;3580680.825887354;50046187.933617346;0.3566813086398025
71807702.63441649;15828100.148491712;20280930260.00902;64839420778.812225;9129590.805268524;68711338.02559799;0.2542689054274375
31926243.02485117;6043088.286143432;118545518027.43907;60619590892.44406;4426634.840770477;40331435.66573294;0.3658420088708745
97767620.68490182;3403460.2767709894;16862257196.574198;40358310112.56332;11126290.682021411;67174101.54618143;0.23109481483034844
34865167.845442384;17501259.082192887;60139431255.803535;23096478596.47807;1511285.4336560334;42616230.84387825;0.4465423503504008
19397513.84466137;8476396.513830889;98156951613.47142;32640182914.021576;1816818.2410467754;29524289.8335314;0.4753866248906866
97000198.62175108;8549398.610416092;142431126365.9349;11635198406.796337;15529088.115793487;78225154.14052153;0.2008391020680098
10219570.007040871;4984919.182075931;104970677288.5155;29300963265.19548;13306245.372215671;29975670.73984169;0.2948221213010439
95299516.26664285;10370512.166959062;160374351019.3889;13945935047.675245;8927392.331879683;75562436.14022231;0.2516203250014497
41291420.507106245;12977422.323979337;105608961824.3093;65240074274.75501;10087457.409837432;56117011.607754804;0.2596374420721711
74685550.45644562;3451193.02212336;144108547468.23285;17347175786.487404;10047004.334908364;58744581.88677474;0.24789093777581683
3706164.236668267;7374387.090532972;100576909492.18442;12030309847.918074;13293306.547240494;26455931.56996301;0.32131147558507944
8537376.028134776;8066075.61571156;69023637719.16434;40319358357.39284;8197521.104872503;27917461.881358128;0.34580679006371384
11999949.85359002;131881.80211687603;170121816377.0394;26934397455.098858;7402846.816957484;24876092.39800703;0.3875010081128756
20276546.680085573;14670510.675933609;53590363034.12922;17358476209.19067;5221108.995019533;34112757.6265247;0.35161321245090715
63540452.6710163;18790785.509240646;86073917797.03456;11155441403.493612;11756226.787485458;65709433.11901671;0.2317423559378312
53148895.03804151;13589373.403555602;113049356349.61131;17514140543.323902;7464309.536384212;54475092.39197124;0.2833120567346018
28448570.970385194;6121693.141581711;85858647389.03983;42221681610.82748;1407675.660031993;32035782.672693223;0.4768462110876933
237872.55795876318;16365694.439226143;2209092484.2506557;53510096860.8766;16402021.568503913;36340832.15216358;0.26602321461731226
47193918.32133673;11127808.864726713;143101646884.6824;53230337320.85741;16604681.95124062;62521473.38809365;0.2099546171456944
60840622.24522302;14638149.49234517;164450501030.3438;31659310362.83766;13407501.603527576;68647352.20301558;0.22146132708969768
53459590.48500112;18928110.26495011;67474140014.1057;22620623775.245636;3306118.488390552;55027811.00997802;0.36742168650652807
18695557.892673284;12164539.639179705;96168710944.34213;49816688322.571655;1624265.078258157;34992208.04703059;0.47602336509338783
62403780.76775643;8320406.872919204;113702423414.0899;23537553741.394814;14148230.106087547;59719375.823450685;0.21898805990911652
27141776.116433416;9337912.373644734;78151626988.47365;54623075569.30018;7844927.817100191;40720791.6231157;0.3029038688371386
5903442.911065831;17075902.638536725;109019021059.95097;38756621124.30809;3175049.209531167;33848387.3273692;0.4374466603212769
65883517.984884;5362626.136942845;38314292462.808716;56705360766.52201;5257394.503607291;52251747.361485526;0.31780201737491987
95178631.88613038;4745373.368369092;20404377856.898613;14670923292.351934;3153879.818686271;57871303.958103344;0.36022090153673847
35814315.0252876;15444471.642575635;11322526440.358917;47019790265.93676;3980.100010610349;40514169.90273855;0.5077299444055632
12525583.641486116;13785304.388989622;72709290440.75798;21737599774.236164;12062729.501771796;36153659.44030311;0.2723483835135666
80410725.03295687;2271781.6503743893;167154110524.2022;68022542273.245316;4235272.338258341;64387513.20984188;0.3350116723004425
54829628.8266027;9638556.020341171;149521823195.4927;65690468311.65258;7240189.002888266;59913956.29551006;0.2868229913856335
11879267.267671512;15558925.047263667;96937834694.49344;45270873610.491295;8946125.79991803;39881209.6266336;0.30264276467259776
60166223.819953576;4273171.390483338;150944838247.79608;32444470426.125324;10912553.693155104;55432699.365499206;0.2453619284664138
87764598.93959457;14239241.025168609;135115691657.56847;34722875198.580605;2249553.3189176554;72137754.3538219;0.388587857791015
80619055.06022817;6901238.954637211;38699306031.44573;26804493822.982258;6642583.857258145;58065512.188189425;0.2866153440547645
65714757.027521856;18536046.722241554;368396636.82341576;58254509735.849014;11002104.855873514;67756374.48771018;0.2371906321579239
5997083.921964263;5029759.696848953;149074231556.32324;67151570031.5811;15028075.893070664;36907867.279593855;0.30680457543327655
49021562.25997172;2822520.84047929;62853905366.3704;50686420139.14483;7068631.665752625;43166439.92612587;0.2972773637777463
58046311.774249695;512819.24514329806;47150513330.68588;62135711406.360794;8911389.37825395;47468950.046324596;0.2674368794190055
86235190.79181938;10967499.044465285;25703136565.305153;32804766180.49785;8475617.14877484;66425976.85843109;0.25891095206375636
13350179.565898618;9963415.84155404;148276487544.93268;12566118191.198355;11142621.128940335;34978348.30581574;0.28647402255227894
53425828.47755066;6770887.224218559;127896321272.36969;36444454512.988625;628098.4768736404;46121956.29591808;0.47297163102929407
71895246.25857212;12385608.057742827;152935264923.90405;25418757816.291836;7151177.2945369035;65723400.794855654;0.2797494333182724
50444189.78765244;14999517.847972915;63236696622.81062;37376240649.791115;15982257.968622146;60912600.56533732;0.20999130870794847
43267211.913644746;5803771.905137681;131514406141.10844;4732991723.408093;5392606.112160594;39445548.3043932;0.3304504748504308
2620982.4064118355;5476669.337226442;113860045121.50423;15759278611.004955;3449170.457998154;17888385.14220968;0.5456008910095238
98568996.27298641;11160301.580637226;113715057622.58163;17247707747.819263;4051234.219553112;72196243.5480247;0.3329639809953766
47872078.64980492;9251386.695809186;60669088307.041145;21192409729.733936;6634620.83258918;44477286.79134109;0.30138567306806396
73828863.01298036;19291593.96597442;100282301662.67989;26580885358.596188;6887965.626972345;70635028.30709222;0.28136801284412793
77097095.18114883;7224310.481004361;140882423734.40683;55389863276.511444;2502851.7424943973;63169834.76320987;0.38644685008343804
41706853.65477987;3722202.409449929;15181299760.670221;37061860600.00863;13813123.855622321;40926358.309706144;0.23473306945255112
19345455.32150822;19036633.90421868;64062363782.672905;65092935223.68131;2050679.7887516588;42847077.06441855;0.4441514565039336
53010451.7303965;4082024.7239786494;89477795092.30295;20846510731.212505;3632703.5851031514;41178115.60691173;0.3679891909882348
6124942.378287672;16842880.296293788;169443768203.35672;3798278430.8428273;11718646.438572062;38635417.66328132;0.28147411983973536
45106796.08160843;1078214.4337436727;120699794865.95667;26571415580.34877;14238137.412034323;44706234.078953;0.23059757659716495
59586193.72644464;17164218.5578939;164605995079.28513;68095966693.81205;2016775.5225711467;67072447.71936765;0.4074122763967911
16960819.940895546;11816181.4807168;86207850589.55492;51850884697.717705;3396786.9268926294;34835018.442659;0.4141299164143092
20613950.891552996;14293012.560450593;134432048522.07228;35437325741.88888;12859339.80807556;46634790.799883455;0.2521638730785134
31676253.66328832;14495163.759053614;4862161360.70428;52039791160.29206;4170468.273143307;40959010.643412724;0.3633713945828442
70679839.24224989;11684777.029770419;142556461336.21317;2962036843.038626;9377414.252388896;62388954.75373202;0.25328763276270705
12387890.629455216;17202219.736524463;30892416109.022015;40393511357.89135;2210448.4745934433;32380456.65740551;0.45523990684212146
96625123.597904;4514041.037636541;28218382260.681934;27930740291.363464;13760959.607462816;68594279.93046845;0.21200817148727935
52705243.33602931;10558707.73756918;177036253885.32346;4229943947.203203;46773.73742122135;47369249.36161261;0.4929014887083586
93070723.59273124;7631250.661315275;134197579596.5583;46620136463.791016;16930644.942392677;80795036.20647739;0.19469983635326293
4980469.525181499;946853.3018351101;78919017563.21548;46235230641.92279;13428869.054464988;24314689.53127585;0.390271113357855
90210130.19777925;8104661.8789578555;143608871100.48935;454972574.4728237;15535372.685597135;72902717.74408263;0.2022008950724664
97650083.71670632;4339430.669368993;49905763805.80235;49238092849.654816;1530578.145692908;63923572.57754402;0.41388489301254217
36694735.1391351;19702183.088186525;33320493964.364647;7431646068.885976;16958337.04366514;53651615.0592018;0.20909157793918054
60542661.22370655;6193399.801014092;13187503826.38135;7379649749.942907;14205962.247323634;48876792.553984456;0.21986999075992442
96282946.48986378;19087886.065992884;178373116109.88208;59419983928.632904;9464623.773824288;92490220.24859656;0.24397258241838216
1383761.684317224;18963146.136657506;70544687132.2148;57996762768.25806;8192016.034897426;37773294.23014808;0.3292072468125994
29317893.02043193;10921857.167009681;115190372814.2679;27883310753.979424;14690188.99764938;46870592.6309747;0.23359941541334073
26424769.827757873;3824890.128103578;107819239469.95238;11031529916.860752;12275128.98864291;33765736.46469271;0.2638578034679492
78761490.13099152;9193106.02810382;101804850885.20158;54887723738.478806;13431907.768782353;71926901.93304183;0.21774031968968455
93459237.79746798;10717980.403575828;177292575783.28055;64570762001.939705;14037996.948902613;86793845.94666067;0.2098379051403645
49902278.32288435;1170906.482700268;176684031092.36295;65065474031.75961;15158613.168234304;56343656.41874939;0.22137527012969915
49942419.64980249;16652950.591223778;177944938545.3354;66619677718.15905;15368681.112014405;72289234.1857321;0.21282043061428457
58803637.206820816;7178902.787000857;72426517650.51837;10017157959.792776;14097304.038830549;52568666.78342309;0.22096611495158458
29092859.608769488;14931997.133488633;136333786751.13522;14930760016.948065;7321984.546465986;44617731.280695386;0.3010566254169018
79652852.69838186;3654467.8303344967;17629375546.921158;66475172853.661156;3089427.296300936;56010037.300699696;0.36719801085253856
6701886.666676034;920688.6295508042;167611362600.50308;6307828074.444953;6330265.75564808;19207160.878881298;0.4656313435260421
72581418.0099764;12993441.10555534;63786006216.6719;64342050490.753105;2608757.977215299;63720781.50698583;0.38296600944271353
75659615.79126643;11253143.782798328;106562991828.93079;29310400864.08098;5938447.006654504;63527842.15504093;0.29913649916900664
56114481.756003335;7391512.156644808;15464776369.421463;61180524125.12265;125670.61162766028;44899455.253491;0.4895534158914969
62539051.88574239;18982591.476917535;145626246607.4018;6464643743.811511;13591333.122274188;69433831.48187941;0.2182982161159095
76122058.78467938;4785201.521282947;174441727060.91727;44871564521.441605;15892164.74870561;70688723.27318081;0.2045791816909619
94261935.90473771;10462561.945697704;6468180487.63978;58720640805.50899;9198429.718500555;73007340.1036871;0.24895433228963681
94170215.19960219;10246336.598435288;110420292841.44823;27304258339.34496;10888307.775788592;75424393.84617841;0.23347904779346107
59397713.214988604;31889.76605390741;75242053598.72653;21989218112.280052;10057979.728567692;44508403.32994212;0.2559366483268182
57047208.964631155;2434537.419707332;23397301851.068703;61642526353.63827;5644340.690694471;45052709.51644179;0.3159424173520651
13284040.822140872;2116329.485584489;147704572052.757;34575540177.010345;12288983.186719539;30983055.20309918;0.3024745015083291
56547253.41245439;16097494.022957115;137324424855.66663;64416828392.92314;6425793.696255644;65766382.43681906;0.2956802456943556
34869060.10657367;10109000.05534657;38467207694.43239;31168867843.224426;8949946.086567864;40722066.1903645;0.2793621811524334
49877180.26153262;19414283.79640705;49830261280.16822;895354794.2155703;15797071.225588918;59093380.02779322;0.2093470602150177
21600418.430477735;19250477.640252545;27238287769.903286;18544582615.00703;10533622.334044615;42039778.28977048;0.2660793852799799
13001476.468113232;18917857.31902116;26360104100.749878;59299634346.39573;9932891.399645211;42568774.65651942;0.2836012274400934
68151462.9786609;7130178.426901829;148127388291.84427;5656255480.817452;11550710.867410172;58883833.45533924;0.23555145875065342
42253026.32676787;1368956.5371334548;146962951599.87878;14471002033.264166;4398011.908538692;35968448.44764581;0.35867184176768263
74933200.82385372;13042618.524438292;50833851355.16626;13204685151.997938;10620869.226730378;63132957.758366324;0.2392952330898379
47333009.63886056;9545722.884462109;27276946311.729576;37701919429.01351;4761129.586032886;43534838.49809835;0.3382336528547145
34099105.350582674;3295695.1141664586;39396545125.89076;6911826969.261415;13564990.393720046;33667663.50413918;0.2442077941008003
33628824.18814629;19578986.12187855;128983529188.75447;34319973690.080475;3491427.3386516375;50944383.35404907;0.37524361915694104
45564896.43366415;19265318.26022727;100153666784.9956;15161139895.736746;8490518.114658117;56085461.53662724;0.27107846167872507
29205019.070955656;1205989.9541852737;129221771640.35622;41309874508.73836;2869270.925804384;30876922.56802762;0.42687238041265474
64173363.1614811;13414222.39040316;158890094805.3495;35506508354.64101;5556759.688344477;63427160.72028829;0.30875746894097045
33803882.18827574;3085826.9240197465;179797302825.581;18574741560.925304;6392777.753224887;37350915.59573708;0.3245900137875589
60405660.93760531;1544286.536368277;93465809640.99785;6256990258.975672;13785088.257942554;48147504.60354102;0.22492774251702952
48305161.887809075;11645423.794363543;141323403173.13974;48232287327.02435;15329.724057605783;50359731.003016874;0.4969867980064413
22037395.242751677;11402252.623952212;84866487739.65364;3896408197.502889;9497884.043289917;34800335.957429424;0.2862165991536588
18433062.745260533;13695883.40806958;28734041086.966656;49083969759.91295;15522606.782133123;42967923.50545241;0.23771615875768481
26593855.2772871;12495933.765631597;94153354765.66365;31204155687.148296;10766643.813664507;43432496.70805322;0.2659502693127441
21776903.112069815;9166642.257213345;167478626167.50024;7920991038.107453;9281355.916505428;37420616.5152256;0.29205627829753444
59879718.96664394;8457115.791296644;168095879219.82037;54549460912.37775;1741457.210834482;56618042.15500918;0.42273795689607574
15102032.891026571;1131612.094708874;178728208345.53503;45494104493.86894;16092392.836469388;36999893.69980795;0.26868851703539
7649550.557989107;19365865.247345213;172638857566.23822;45905017544.1488;8897768.042540807;45830711.08194594;0.3032204572121776
89216216.30545276;4804139.071178896;155469943577.1407;63687894666.38203;15672561.177701678;78649428.12068686;0.20207785930434052
94573628.37633555;4976338.902670163;148043390661.2864;62346511096.97273;1992983.2611482285;70641761.00357233;0.3975195059967631
23805436.85729425;9226347.4389466;103975275037.799;15181323589.842625;10391907.807179267;36807918.057000704;0.2772560005148812
47351745.133683465;65260.30573087433;72501307534.41548;42329081668.86386;5122938.5195499845;37490226.30148927;0.33739875878309566
91815047.76171386;8261420.4143439075;42564800906.77981;61084226875.54858;2930704.1410390157;67215603.96184961;0.3666572168694925
97379364.9852729;3751289.4606822864;142752689965.7419;23038876561.752968;692400.3826561404;64090821.20531774;0.4455143817462449
25411012.835759167;15423527.787168691;84440338297.61375;26329941896.746616;4459641.009275328;39821831.2419759;0.36177887082803106
46588937.09512884;12700137.900226973;147607083506.9516;71736993652.29417;13645086.543619838;64392286.22426666;0.22694125047374414
78966092.61278716;5728906.710901063;166864691146.5301;36395938762.37775;16692926.937654717;72056900.33456203;0.19958725480278905
34599030.49098653;9190601.866241405;104755726974.69304;46714911412.58889;14596425.36290977;49745380.884259515;0.23128963794994328
10483991.386038844;15983846.678472374;42050514056.62872;48173532336.81854;11236566.734753625;38680175.47248341;0.2795801520524813
13099911.433043199;619024.7124527015;35246051108.06515;19423963485.553734;7922467.057617979;17766717.378962755;0.3665512776230674
45805324.81948823;9611426.443344181;131913986423.95132;13304940121.871138;376540.13848009415;41972957.10853887;0.4876459866868781
86655040.29065199;2553760.3937279712;106291983724.92448;9027861460.496754;10367851.020969125;60816148.65901227;0.24159358536782682
52164464.070860215;7043013.708177277;110796281717.50311;21019853916.14;3464454.9951105393;44798360.129265465;0.37138241134725214
85626733.85229987;7012386.667668928;175212065576.3427;26473834934.58866;5411738.60996578;67295482.71311623;0.30620406072172435
66785935.43395434;3202178.4192202343;38858199674.34427;45399948958.27481;6671258.578714861;50062927.40745751;0.2924690317728048
72470888.488133;718976.375322704;20088703617.043953;29814207324.05494;3266695.781914163;44661343.674001575;0.3655961832672592
41488433.12692132;18951911.244109284;159423183886.69168;30657380823.39632;13402771.381990425;62863019.452128455;0.22802410083896718
75209292.58473635;14719147.190488;125002432757.59442;13974205129.968237;5748253.694463359;65520425.174954526;0.3011344451538783
50476170.128606565;18669303.08038728;108952034977.73543;21528400141.46294;10067503.485725345;60500962.16628417;0.2518631251609237
60331796.16754467;8011991.80847437;28873045536.64337;8135348225.5698185;14279060.605439818;51621152.907469235;0.21853704053024314
63962133.87441543;3337591.6103765606;162919609079.78854;61042813783.72129;16623235.891498681;65315343.44060227;0.2052833988977827
13723655.054350944;13994442.295450278;131457763406.1939;62316814274.15329;7433068.288706166;42389393.21090966;0.3224215854520026
94475093.4071372;4718408.4171449635;20218467303.172188;63271496733.58476;10201716.949115342;69518198.89572418;0.23975668641725656
49974549.01638685;10181318.828340976;103904103214.43907;61405626389.06955;7224363.674483784;54887875.49168129;0.29046499334729114
95478542.34150013;14386818.53840402;92182131124.64885;8980252372.863997;11359386.586088756;77014116.42965448;0.22818732788954998
36544678.814470224;7157115.84149594;134760989731.11029;28750744181.864864;16759889.86822034;49479253.215772554;0.21838334174074991
85957340.4323894;1155533.2239169155;16965505110.324638;1021560004.3787345;13268397.431121586;55169912.909079;0.21869053235575342
76415571.12906924;5278258.659932268;35391855180.46145;34853185347.710365;12746278.248904198;59852687.27501933;0.22405768300719564
26088794.207008786;4727851.852349768;10182690187.579926;32693619165.389355;2365712.2242551786;24653018.574104067;0.4462126881313022
27093614.212330423;10971343.342453487;5613895678.439322;56585765165.676285;1087238.5517436862;33504596.506461464;0.48351813334472893
38135083.874092795;2791082.059647436;72548668204.69917;44472110597.94239;14580349.536324523;43001049.74335696;0.23327772754006626
54532938.85564909;19059494.30921954;35252071.41408285;38697591853.74708;1783711.3104336169;53040371.20352384;0.41860003900097886
15935696.423965301;8089396.606206854;63911816933.19862;3777032932.336799;10189021.306035092;27774255.20127364;0.2955111560686652
95342287.3464611;1126792.4884768215;116821970041.53459;26325376574.298927;13677241.137030171;69202278.76321788;0.2130949746276427
18112583.436577663;1826646.6580213562;5462698503.321276;24437704896.17371;10722524.968799679;22622441.033118583;0.30059409774048074
92999853.4757469;16924048.909480263;102707388072.64713;29950533185.089127;412921.6537767799;73599429.16742907;0.45385013297588706
24803022.243590444;1144242.0289230617;42153263787.26813;45755252855.65081;2150294.544261417;23855218.277047407;0.4657566124058604
92555483.72640577;6069380.211366306;18078381811.293602;19605056525.590435;6701876.775178638;61100808.71846815;0.28217974395218237
19172164.529410772;16486418.275917213;82522251595.84607;1417516880.435493;13215425.132867146;40765516.26788045;0.24884695137732482
43509866.263793044;10916195.148894748;11365992459.306734;50707882025.194786;6215242.311714192;45006765.432482116;0.3104975294633685
42675681.057983264;18735612.87720083;161127823969.23224;32374028188.91636;2742574.771750707;55578323.06509011;0.3916627975459357
42142810.82044719;18341236.183649093;71280213118.6096;41043444669.78767;3605951.284690027;51777595.32367237;0.3660129768630843
14306906.678437436;7900411.643535059;8011085996.178899;30304039185.014984;10852003.324658837;27846822.140621036;0.2930320257302833
52111134.49277347;8843270.246929677;152501473136.23102;18573727377.67444;7245539.545212439;51384980.573360026;0.289005253452461
9310880.134382233;9675041.611651395;172468078834.22345;71118997250.37154;378711.0910158894;34073713.43933511;0.5718181965775869
62856264.17783483;10210216.737931365;171997154176.559;4392465101.1966;8339311.136102623;58058294.23056745;0.26863195409930274
67984571.44044086;7978267.717122944;110507014479.47731;52929980296.21232;521682.5920463111;55852480.11582301;0.46542752651109887
54273584.76316618;4125483.003700452;12735901318.290773;71285931987.33862;4092346.0695347968;44939908.89780338;0.35286663475116054
13801521.546281021;13781221.523529498;56743238314.554886;32921920583.02781;7850092.328271429;34294442.64132494;0.31727251746992047
17770893.97370462;10139703.42134744;126989343760.17976;11674027972.68579;572019.603478086;28130521.42702466;0.5274441824138141
70587484.4561728;2099859.2350792387;50063846679.39717;10265931543.520607;5146189.2042749915;45460392.007382914;0.32004994586405255
71163563.17885272;13442159.446921667;56915402006.952194;66125429675.603546;804758.9177144774;61973564.45774284;0.4494308449266511
13372056.149646778;14814671.167634008;40843930252.81205;31954584639.121452;13004216.182787215;37961105.37124868;0.26095392833297937
75336198.81050073;744722.7205100398;145305139940.91165;64865621918.63688;6107920.517439148;60075384.443701096;0.29830919248804977
67405281.06660894;9888470.554955428;58410882034.94356;26235214118.71284;15473425.292318733;62085008.798150375;0.20834597690876433
60980377.94832668;2921276.3928198763;153222762832.04752;50096838761.68835;4968824.892483957;52608354.02169442;0.32714942866505026
88167782.69221592;18092124.172579028;66800520833.429436;64878737107.82474;16520934.064956998;87288791.82312647;0.19566103870849993
2330988.205100604;2375032.5299308635;97830798579.34349;41501822178.78081;15894458.662848327;26660556.96441161;0.39479491201746797
41459170.28144962;17068.139141146683;125108423861.63869;37530105092.03824;6692092.980460559;37928705.60364106;0.314158275992536
63572010.81992494;19482050.28606865;168397520199.46008;56877713188.41141;12361226.716155108;77794075.90928571;0.2265009959217088
16616585.665196456;18805832.00493632;65371587551.221405;12853636750.965727;200436.7742883069;32681434.60873054;0.5251816694356009
19279270.477861214;409404.75702566316;45162128305.55876;325741901.548832;2606467.8288883446;14558139.926479798;0.4721829659503375
81298790.29284972;8597582.156300452;56840800847.3996;704963808.2226832;2630601.748250091;54475662.523243785;0.3804517679923891
3732332.315847677;4498610.7306945985;124881231625.54332;52483637593.30657;14705391.659224138;31621060.944637083;0.33945195970824926
29769670.945151933;18350646.28941182;39425866660.030785;8864578908.851532;14074861.08449895;47213145.01603753;0.23107103245371352
46332933.49729485;18504129.61102526;146384210280.3017;1848191821.910915;3070956.7559506604;52362963.361917846;0.3785078942489323
21831932.448526915;7060757.595737666;179017822607.57782;23260861173.513165;13105369.11627869;40981860.40950796;0.2586961119899859
16222708.820656767;2729417.3098149197;137697860954.9435;48785089589.04925;6459706.101778217;30111139.348008446;0.36450886563027585
89390824.3400013;826114.93535978;82142288017.5773;12953318053.610783;9645923.401225999;59118502.05359129;0.24757374304576185
28561226.658268783;18264586.25814459;161440934086.8822;36301362749.756386;8316763.136451021;52793568.65968798;0.2848250217988617
60990086.14629643;8251196.30366985;168048818830.48425;380131780.6917952;8907355.016507631;54815597.21043288;0.2634755039743053
9719201.52974231;12623790.44851364;27432570232.842358;68869680790.94426;6945590.631442228;33781849.30975553;0.34433807855880993
19143307.146552052;7854333.061324944;62950361277.360794;11367426425.265577;152219.8742899044;22616203.05923644;0.5485741456545221
1658429.9945281167;17904169.225428157;5165294707.713144;27536177300.385612;3052820.5946288616;25134429.555257037;0.45595375448232056
11797389.995035727;5515187.32710501;71255516836.03333;10048451763.42269;16821404.16561123;29384193.573530745;0.2608843612251267
60594086.46598931;14110628.854346305;129059019093.10129;58101240075.35597;948550.1776844196;60358646.90290934;0.44932259502431693
17101228.85222238;4706256.51131271;3978800220.3818364;3514541858.225154;3537033.0947946203;16618821.028850129;0.42972395223630544
41789561.11676656;11813639.580078319;42728429079.76144;34986594297.37315;5694326.607851125;44212215.91786074;0.32065961113442043
30342622.05112637;1535202.042567973;9288027913.112251;56308496230.59888;6241014.356494261;29723899.862702373;0.3340937129120164
62795469.695149854;8897263.894848637;94328279285.04414;70990807513.7647;7897368.28880622;61318319.29622023;0.27492729273056293
56745479.31015216;13404927.794642163;4323345993.278353;6656311988.262529;7576618.713858543;48624805.14977519;0.2796501810429277
59691247.36789867;10095426.977836577;46139544848.19454;18740897744.233315;10093004.874509526;52677014.829266824;0.2509620572841572
71172555.21690589;14763909.361218737;100432091291.3905;21151162692.49034;13948152.07245272;69328523.1363788;0.21507711938116048
76683642.06251551;193404.70108780448;116668193805.65858;24223104366.617725;116477.88506487905;48468470.51959994;0.47792943816819555
32205351.064178117;16291365.450742457;2054732379.8102646;62651530363.33778;13122027.791092817;51051315.06438195;0.23751275188019016
7116013.021585595;9020875.72311912;84389097075.96951;9481289096.990166;11342301.933042923;27090737.562496606;0.30895933580463686
245218.0371440343;18605601.71148042;104198993258.01367;40188827174.545204;11826098.963444317;38968399.46343438;0.292734947194902
46985625.305168785;329539.9640394651;105081792355.66203;8787866666.956741;8227359.506856175;37051286.636935644;0.2847690951077749
21011726.292443145;14748262.608873188;172566562214.03677;1809058673.216493;1520758.9929407202;36232984.382971294;0.4696059697413487
19473979.275009938;14735609.306346538;99974749956.54507;15802394348.499857;2542648.4859802527;34128515.07654752;0.43276363099155757
88244312.00684762;4392826.069641008;17955670909.6188;63222476050.07944;10931121.912054034;66491760.231261864;0.2348778955361881
9631124.702720635;6960405.677226207;38053845312.99342;71637180336.13106;12796790.060229585;33437271.47116544;0.2930127835802503
74884177.64293292;15707483.883592498;147114239186.63474;22105626765.609676;9517656.6194978;71531054.3974967;0.24924693526203479
